id,zip,lat,log,flag,city,city_slug,state_id,state,state_slug
4983,14167,42.7441,-78.3249,NULL,Varysburg,varysburg,NY,New York,new-york
4984,14168,42.5204,-78.9907,NULL,Versailles,versailles,NY,New York,new-york
4985,14169,42.7662,-78.5239,NULL,Wales Center,wales-center,NY,New York,new-york
4986,14170,42.7023,-78.6709,NULL,West Falls,west-falls,NY,New York,new-york
4987,14171,42.4228,-78.6428,NULL,West Valley,west-valley,NY,New York,new-york
4988,14172,43.2831,-78.8181,NULL,Wilson,wilson,NY,New York,new-york
4989,14173,42.526,-78.4731,NULL,Yorkshire,yorkshire,NY,New York,new-york
4990,14174,43.2409,-79.0018,NULL,Youngstown,youngstown,NY,New York,new-york
4991,14201,42.8967,-78.887,NULL,Buffalo,buffalo,NY,New York,new-york
4992,14202,42.8879,-78.8831,NULL,Buffalo,buffalo,NY,New York,new-york
4993,14203,42.8638,-78.8658,NULL,Buffalo,buffalo,NY,New York,new-york
4994,14204,42.8823,-78.8613,NULL,Buffalo,buffalo,NY,New York,new-york
4995,14205,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
4996,14206,42.8809,-78.8114,NULL,Buffalo,buffalo,NY,New York,new-york
4997,14207,42.9517,-78.8978,NULL,Buffalo,buffalo,NY,New York,new-york
4998,14208,42.9161,-78.853,NULL,Buffalo,buffalo,NY,New York,new-york
4999,14209,42.9141,-78.8661,NULL,Buffalo,buffalo,NY,New York,new-york
5000,14210,42.8635,-78.8274,NULL,Buffalo,buffalo,NY,New York,new-york
5001,14211,42.9078,-78.8189,NULL,Buffalo,buffalo,NY,New York,new-york
5002,14212,42.8942,-78.8202,NULL,Buffalo,buffalo,NY,New York,new-york
5003,14213,42.918,-78.8928,NULL,Buffalo,buffalo,NY,New York,new-york
5004,14214,42.9395,-78.8408,NULL,Buffalo,buffalo,NY,New York,new-york
5005,14215,42.9353,-78.8107,NULL,Buffalo,buffalo,NY,New York,new-york
5006,14216,42.9485,-78.8617,NULL,Buffalo,buffalo,NY,New York,new-york
5007,14217,42.9718,-78.8769,NULL,Buffalo,buffalo,NY,New York,new-york
5008,14218,42.8196,-78.8286,NULL,Buffalo,buffalo,NY,New York,new-york
5009,14219,42.7889,-78.8269,NULL,Buffalo,buffalo,NY,New York,new-york
5010,14220,42.8456,-78.8232,NULL,Buffalo,buffalo,NY,New York,new-york
5011,14221,42.98,-78.7229,NULL,Buffalo,buffalo,NY,New York,new-york
5012,14222,42.9198,-78.8769,NULL,Buffalo,buffalo,NY,New York,new-york
5013,14223,42.9735,-78.8462,NULL,Buffalo,buffalo,NY,New York,new-york
5014,14224,42.8378,-78.748,NULL,Buffalo,buffalo,NY,New York,new-york
5015,14225,42.929,-78.7516,NULL,Buffalo,buffalo,NY,New York,new-york
5016,14226,42.971,-78.7987,NULL,Buffalo,buffalo,NY,New York,new-york
5017,14227,42.8842,-78.7462,NULL,Buffalo,buffalo,NY,New York,new-york
5018,14228,43.0409,-78.7812,NULL,Buffalo,buffalo,NY,New York,new-york
5019,14231,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5020,14233,40.4564,-80.0158,NULL,Buffalo,buffalo,NY,New York,new-york
5021,14240,42.1995,-79.2486,NULL,Buffalo,buffalo,NY,New York,new-york
5022,14241,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5023,14260,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5024,14261,43.002,-78.7854,NULL,Buffalo,buffalo,NY,New York,new-york
5025,14263,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5026,14264,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5027,14265,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5028,14267,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5029,14269,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5030,14270,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5031,14272,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5032,14273,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5033,14276,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5034,14280,42.8898,-78.8597,NULL,Buffalo,buffalo,NY,New York,new-york
5035,14301,43.0958,-79.0405,NULL,Niagara Falls,niagara-falls,NY,New York,new-york
5036,14302,43.0939,-79.0492,NULL,Niagara Falls,niagara-falls,NY,New York,new-york
5037,14303,43.085,-79.0381,NULL,Niagara Falls,niagara-falls,NY,New York,new-york
5038,14304,43.0994,-78.952,NULL,Niagara Falls,niagara-falls,NY,New York,new-york
5039,14305,43.1196,-79.0223,NULL,Niagara Falls,niagara-falls,NY,New York,new-york
5040,14410,43.1974,-77.8557,NULL,Adams Basin,adams-basin,NY,New York,new-york
5041,14411,43.2342,-78.2119,NULL,Albion,albion,NY,New York,new-york
5042,14413,43.2136,-76.9806,NULL,Alton,alton,NY,New York,new-york
5043,14414,42.8935,-77.7352,NULL,Avon,avon,NY,New York,new-york
5044,14415,42.7555,-77.0171,NULL,Bellona,bellona,NY,New York,new-york
5045,14416,43.079,-77.9817,NULL,Bergen,bergen,NY,New York,new-york
5046,14418,42.6078,-77.2151,NULL,Branchport,branchport,NY,New York,new-york
5047,14420,43.2121,-77.9345,NULL,Brockport,brockport,NY,New York,new-york
5048,14422,43.0823,-78.0657,NULL,Byron,byron,NY,New York,new-york
5049,14423,42.9442,-77.8276,NULL,Caledonia,caledonia,NY,New York,new-york
5050,14424,42.8482,-77.3082,NULL,Canandaigua,canandaigua,NY,New York,new-york
5051,14425,42.9916,-77.338,NULL,Farmington,farmington,NY,New York,new-york
5052,14427,42.6205,-78.0537,NULL,Castile,castile,NY,New York,new-york
5053,14428,43.0774,-77.8595,NULL,Churchville,churchville,NY,New York,new-york
5054,14429,43.1735,-78.0566,NULL,Clarendon,clarendon,NY,New York,new-york
5055,14430,43.2127,-77.9368,NULL,Clarkson,clarkson,NY,New York,new-york
5056,14432,42.9574,-77.1435,NULL,Clifton Springs,clifton-springs,NY,New York,new-york
5057,14433,43.082,-76.8786,NULL,Clyde,clyde,NY,New York,new-york
5058,14435,42.7131,-77.6623,NULL,Conesus,conesus,NY,New York,new-york
5059,14437,42.5752,-77.7383,NULL,Dansville,dansville,NY,New York,new-york
5060,14441,42.6852,-76.9573,NULL,Dresden,dresden,NY,New York,new-york
5061,14443,42.8971,-77.4338,NULL,East Bloomfield,east-bloomfield,NY,New York,new-york
5062,14445,43.1127,-77.4899,NULL,East Rochester,east-rochester,NY,New York,new-york
5063,14449,43.2417,-77.1913,NULL,East Williamson,east-williamson,NY,New York,new-york
5064,14450,43.0916,-77.417,NULL,Fairport,fairport,NY,New York,new-york
5065,14452,43.2442,-78.0922,NULL,Fancher,fancher,NY,New York,new-york
5066,14453,43.014,-77.4699,NULL,Fishers,fishers,NY,New York,new-york
5067,14454,42.7969,-77.7738,NULL,Geneseo,geneseo,NY,New York,new-york
5068,14456,42.8459,-77.0012,NULL,Geneva,geneva,NY,New York,new-york
5069,14461,42.7983,-77.1281,NULL,Gorham,gorham,NY,New York,new-york
5070,14462,42.6865,-77.7511,NULL,Groveland,groveland,NY,New York,new-york
5071,14463,42.7947,-77.0658,NULL,Hall,hall,NY,New York,new-york
5072,14464,43.3271,-77.9362,NULL,Hamlin,hamlin,NY,New York,new-york
5073,14466,42.7765,-77.5811,NULL,Hemlock,hemlock,NY,New York,new-york
5074,14467,43.0417,-77.6102,NULL,Henrietta,henrietta,NY,New York,new-york
5075,14468,43.2911,-77.8053,NULL,Hilton,hilton,NY,New York,new-york
5076,14469,42.8775,-77.466,NULL,Bloomfield,bloomfield,NY,New York,new-york
5077,14470,43.2105,-78.0534,NULL,Holley,holley,NY,New York,new-york
5078,14471,42.7539,-77.4922,NULL,Honeoye,honeoye,NY,New York,new-york
5079,14472,42.9673,-77.5792,NULL,Honeoye Falls,honeoye-falls,NY,New York,new-york
5080,14475,42.9378,-77.4984,NULL,Ionia,ionia,NY,New York,new-york
5081,14476,43.3292,-78.0447,NULL,Kendall,kendall,NY,New York,new-york
5082,14477,43.3336,-78.1359,NULL,Kent,kent,NY,New York,new-york
5083,14478,42.5779,-77.1263,NULL,Keuka Park,keuka-park,NY,New York,new-york
5084,14479,43.2362,-78.3139,NULL,Knowlesville,knowlesville,NY,New York,new-york
5085,14480,42.8395,-77.7068,NULL,Lakeville,lakeville,NY,New York,new-york
5086,14481,42.7619,-77.9214,NULL,Leicester,leicester,NY,New York,new-york
5087,14482,42.977,-77.9723,NULL,Le Roy,le-roy,NY,New York,new-york
5088,14485,42.8799,-77.6005,NULL,Lima,lima,NY,New York,new-york
5089,14486,42.8943,-77.9216,NULL,Linwood,linwood,NY,New York,new-york
5090,14487,42.8118,-77.636,NULL,Livonia,livonia,NY,New York,new-york
5091,14488,42.8132,-77.6576,NULL,Livonia Center,livonia-center,NY,New York,new-york
5092,14489,43.085,-76.99,NULL,Lyons,lyons,NY,New York,new-york
5093,14502,43.0973,-77.3355,NULL,Macedon,macedon,NY,New York,new-york
5094,14504,42.9691,-77.2315,NULL,Manchester,manchester,NY,New York,new-york
5095,14505,43.1606,-77.1732,NULL,Marion,marion,NY,New York,new-york
5096,14506,43.0018,-77.507,NULL,Mendon,mendon,NY,New York,new-york
5097,14507,42.6978,-77.2703,NULL,Middlesex,middlesex,NY,New York,new-york
5098,14508,43.3241,-77.9964,NULL,Morton,morton,NY,New York,new-york
5099,14510,42.6901,-77.8746,NULL,Mount Morris,mount-morris,NY,New York,new-york
5100,14511,42.9976,-77.8781,NULL,Mumford,mumford,NY,New York,new-york
5101,14512,42.6456,-77.3916,NULL,Naples,naples,NY,New York,new-york
5102,14513,43.0728,-77.0953,NULL,Newark,newark,NY,New York,new-york
5103,14514,43.0999,-77.7997,NULL,North Chili,north-chili,NY,New York,new-york
5104,14515,43.2527,-77.7313,NULL,North Greece,north-greece,NY,New York,new-york
5105,14516,43.2007,-76.916,NULL,North Rose,north-rose,NY,New York,new-york
5106,14517,42.5924,-77.8959,NULL,Nunda,nunda,NY,New York,new-york
5107,14518,42.9327,-77.0085,NULL,Oaks Corners,oaks-corners,NY,New York,new-york
5108,14519,43.2326,-77.314,NULL,Ontario,ontario,NY,New York,new-york
5109,14520,43.2417,-77.3137,NULL,Ontario Center,ontario-center,NY,New York,new-york
5110,14521,42.6754,-76.8075,NULL,Ovid,ovid,NY,New York,new-york
5111,14522,43.0611,-77.2212,NULL,Palmyra,palmyra,NY,New York,new-york
5112,14525,42.8733,-78.0124,NULL,Pavilion,pavilion,NY,New York,new-york
5113,14526,43.1511,-77.4476,NULL,Penfield,penfield,NY,New York,new-york
5114,14527,42.6671,-77.0653,NULL,Penn Yan,penn-yan,NY,New York,new-york
5115,14529,42.54,-77.6382,NULL,Perkinsville,perkinsville,NY,New York,new-york
5116,14530,42.7334,-78.0048,NULL,Perry,perry,NY,New York,new-york
5117,14532,42.9645,-77.0258,NULL,Phelps,phelps,NY,New York,new-york
5118,14533,42.8444,-77.8855,NULL,Piffard,piffard,NY,New York,new-york
5119,14534,43.0559,-77.5202,NULL,Pittsford,pittsford,NY,New York,new-york
5120,14536,42.5419,-78.0833,NULL,Portageville,portageville,NY,New York,new-york
5121,14537,43.0358,-77.1634,NULL,Port Gibson,port-gibson,NY,New York,new-york
5122,14538,43.2417,-77.1913,NULL,Pultneyville,pultneyville,NY,New York,new-york
5123,14539,42.8346,-77.8749,NULL,Retsof,retsof,NY,New York,new-york
5124,14541,42.7566,-76.8444,NULL,Romulus,romulus,NY,New York,new-york
5125,14542,43.1473,-76.8601,NULL,Rose,rose,NY,New York,new-york
5126,14543,42.9876,-77.6774,NULL,Rush,rush,NY,New York,new-york
5127,14544,42.7566,-77.2435,NULL,Rushville,rushville,NY,New York,new-york
5128,14545,42.6649,-77.701,NULL,Scottsburg,scottsburg,NY,New York,new-york
5129,14546,43.031,-77.7734,NULL,Scottsville,scottsville,NY,New York,new-york
5130,14547,42.8919,-77.0973,NULL,Seneca Castle,seneca-castle,NY,New York,new-york
5131,14548,42.976,-77.2439,NULL,Shortsville,shortsville,NY,New York,new-york
5132,14549,42.7,-78.0172,NULL,Silver Lake,silver-lake,NY,New York,new-york
5133,14550,42.6778,-78.091,NULL,Silver Springs,silver-springs,NY,New York,new-york
5134,14551,43.2192,-77.045,NULL,Sodus,sodus,NY,New York,new-york
5135,14555,43.2592,-76.9781,NULL,Sodus Point,sodus-point,NY,New York,new-york
5136,14556,42.6822,-77.827,NULL,Sonyea,sonyea,NY,New York,new-york
5137,14557,43.047,-78.0647,NULL,South Byron,south-byron,NY,New York,new-york
5138,14558,42.8518,-77.6785,NULL,South Lima,south-lima,NY,New York,new-york
5139,14559,43.1881,-77.818,NULL,Spencerport,spencerport,NY,New York,new-york
5140,14560,42.6838,-77.5708,NULL,Springwater,springwater,NY,New York,new-york
5141,14561,42.8205,-77.1317,NULL,Stanley,stanley,NY,New York,new-york
5142,14563,43.2212,-77.4442,NULL,Union Hill,union-hill,NY,New York,new-york
5143,14564,42.9829,-77.4241,NULL,Victor,victor,NY,New York,new-york
5144,14568,43.1472,-77.2838,NULL,Walworth,walworth,NY,New York,new-york
5145,14569,42.7393,-78.1714,NULL,Warsaw,warsaw,NY,New York,new-york
5146,14571,43.3426,-78.253,NULL,Waterport,waterport,NY,New York,new-york
5147,14572,42.5654,-77.571,NULL,Wayland,wayland,NY,New York,new-york
5148,14580,43.2193,-77.4455,NULL,Webster,webster,NY,New York,new-york
5149,14585,42.9063,-77.5534,NULL,West Bloomfield,west-bloomfield,NY,New York,new-york
5150,14586,43.0418,-77.6869,NULL,West Henrietta,west-henrietta,NY,New York,new-york
5151,14588,42.681,-76.8706,NULL,Willard,willard,NY,New York,new-york
5152,14589,43.2401,-77.1725,NULL,Williamson,williamson,NY,New York,new-york
5153,14590,43.2423,-76.8273,NULL,Wolcott,wolcott,NY,New York,new-york
5154,14591,42.832,-78.0983,NULL,Wyoming,wyoming,NY,New York,new-york
5155,14592,42.8722,-77.896,NULL,York,york,NY,New York,new-york
5156,14602,43.1687,-77.6158,NULL,Rochester,rochester,NY,New York,new-york
5157,14603,43.1615,-77.6061,NULL,Rochester,rochester,NY,New York,new-york
5158,14604,43.1568,-77.6048,NULL,Rochester,rochester,NY,New York,new-york
5159,14605,43.1683,-77.602,NULL,Rochester,rochester,NY,New York,new-york
5160,14606,43.1713,-77.6986,NULL,Rochester,rochester,NY,New York,new-york
5161,14607,43.1508,-77.5864,NULL,Rochester,rochester,NY,New York,new-york
5162,14608,43.1535,-77.6239,NULL,Rochester,rochester,NY,New York,new-york
5163,14609,43.1775,-77.5528,NULL,Rochester,rochester,NY,New York,new-york
5164,14610,43.1426,-77.5455,NULL,Rochester,rochester,NY,New York,new-york
5165,14611,43.1475,-77.6472,NULL,Rochester,rochester,NY,New York,new-york
5166,14612,43.2657,-77.6761,NULL,Rochester,rochester,NY,New York,new-york
5167,14613,43.1822,-77.6404,NULL,Rochester,rochester,NY,New York,new-york
5168,14614,43.1575,-77.615,NULL,Rochester,rochester,NY,New York,new-york
5169,14615,43.2034,-77.656,NULL,Rochester,rochester,NY,New York,new-york
5170,14616,43.2346,-77.6576,NULL,Rochester,rochester,NY,New York,new-york
5171,14617,43.225,-77.5937,NULL,Rochester,rochester,NY,New York,new-york
5172,14618,43.113,-77.5553,NULL,Rochester,rochester,NY,New York,new-york
5173,14619,43.1361,-77.649,NULL,Rochester,rochester,NY,New York,new-york
5174,14620,43.1289,-77.6052,NULL,Rochester,rochester,NY,New York,new-york
5175,14621,43.1897,-77.6037,NULL,Rochester,rochester,NY,New York,new-york
5176,14622,43.214,-77.5541,NULL,Rochester,rochester,NY,New York,new-york
5177,14623,43.0885,-77.6424,NULL,Rochester,rochester,NY,New York,new-york
5178,14624,43.1274,-77.7323,NULL,Rochester,rochester,NY,New York,new-york
5179,14625,43.149,-77.5053,NULL,Rochester,rochester,NY,New York,new-york
5180,14626,43.2143,-77.7138,NULL,Rochester,rochester,NY,New York,new-york
5181,14627,43.1286,-77.6292,NULL,Rochester,rochester,NY,New York,new-york
5182,14638,43.1687,-77.6158,NULL,Rochester,rochester,NY,New York,new-york
5183,14639,43.1687,-77.6158,NULL,Rochester,rochester,NY,New York,new-york
5184,14642,43.1227,-77.6249,NULL,Rochester,rochester,NY,New York,new-york
5185,14643,43.1687,-77.6158,NULL,Rochester,rochester,NY,New York,new-york
5186,14644,43.1687,-77.6158,NULL,Rochester,rochester,NY,New York,new-york
5187,14646,43.1687,-77.6158,NULL,Rochester,rochester,NY,New York,new-york
5188,14647,43.1538,-77.6066,NULL,Rochester,rochester,NY,New York,new-york
5189,14649,43.1687,-77.6158,NULL,Rochester,rochester,NY,New York,new-york
5190,14650,43.1615,-77.6197,NULL,Rochester,rochester,NY,New York,new-york
5191,14651,43.1687,-77.6158,NULL,Rochester,rochester,NY,New York,new-york
5192,14652,43.1687,-77.6158,NULL,Rochester,rochester,NY,New York,new-york
5193,14653,43.1534,-77.7325,NULL,Rochester,rochester,NY,New York,new-york
5194,14692,43.085,-77.5959,NULL,Rochester,rochester,NY,New York,new-york
5195,14694,43.1585,-77.6147,NULL,Rochester,rochester,NY,New York,new-york
5196,14701,42.0788,-79.2574,NULL,Jamestown,jamestown,NY,New York,new-york
5197,14702,42.0916,-79.2319,NULL,Jamestown,jamestown,NY,New York,new-york
5198,14706,42.1133,-78.5258,NULL,Allegany,allegany,NY,New York,new-york
5199,14707,42.0774,-78.0605,NULL,Allentown,allentown,NY,New York,new-york
5200,14708,42.0164,-78.0642,NULL,Alma,alma,NY,New York,new-york
5201,14709,42.3524,-77.9856,NULL,Angelica,angelica,NY,New York,new-york
5202,14710,42.0903,-79.4221,NULL,Ashville,ashville,NY,New York,new-york
5203,14711,42.326,-78.1215,NULL,Belfast,belfast,NY,New York,new-york
5204,14712,42.181,-79.3672,NULL,Bemus Point,bemus-point,NY,New York,new-york
5205,14714,42.29,-78.2332,NULL,Black Creek,black-creek,NY,New York,new-york
5206,14715,42.0676,-78.1492,NULL,Bolivar,bolivar,NY,New York,new-york
5207,14716,42.3788,-79.4351,NULL,Brocton,brocton,NY,New York,new-york
5208,14717,42.364,-78.184,NULL,Caneadea,caneadea,NY,New York,new-york
5209,14718,42.3448,-79.2873,NULL,Cassadaga,cassadaga,NY,New York,new-york
5210,14719,42.3385,-78.8792,NULL,Cattaraugus,cattaraugus,NY,New York,new-york
5211,14720,42.1085,-79.2813,NULL,Celoron,celoron,NY,New York,new-york
5212,14721,42.0139,-78.2665,NULL,Ceres,ceres,NY,New York,new-york
5213,14722,42.2094,-79.4682,NULL,Chautauqua,chautauqua,NY,New York,new-york
5214,14723,42.3104,-79.1398,NULL,Cherry Creek,cherry-creek,NY,New York,new-york
5215,14724,42.0528,-79.6687,NULL,Clymer,clymer,NY,New York,new-york
5216,14726,42.2516,-79.0212,NULL,Conewango Valley,conewango-valley,NY,New York,new-york
5217,14727,42.2079,-78.2918,NULL,Cuba,cuba,NY,New York,new-york
5218,14728,42.263,-79.4197,NULL,Dewittville,dewittville,NY,New York,new-york
5219,14729,42.4035,-78.7433,NULL,East Otto,east-otto,NY,New York,new-york
5220,14730,42.1715,-78.9513,NULL,East Randolph,east-randolph,NY,New York,new-york
5221,14731,42.3005,-78.6504,NULL,Ellicottville,ellicottville,NY,New York,new-york
5222,14732,42.2319,-79.1164,NULL,Ellington,ellington,NY,New York,new-york
5223,14733,42.1491,-79.1746,NULL,Falconer,falconer,NY,New York,new-york
5224,14735,42.4515,-78.0977,NULL,Fillmore,fillmore,NY,New York,new-york
5225,14736,42.1409,-79.7462,NULL,Findley Lake,findley-lake,NY,New York,new-york
5226,14737,42.3351,-78.4305,NULL,Franklinville,franklinville,NY,New York,new-york
5227,14738,42.0455,-79.0603,NULL,Frewsburg,frewsburg,NY,New York,new-york
5228,14739,42.1916,-78.1476,NULL,Friendship,friendship,NY,New York,new-york
5229,14740,42.2196,-79.1841,NULL,Gerry,gerry,NY,New York,new-york
5230,14741,42.2177,-78.5982,NULL,Great Valley,great-valley,NY,New York,new-york
5231,14742,42.1202,-79.3068,NULL,Greenhurst,greenhurst,NY,New York,new-york
5232,14743,42.203,-78.4052,NULL,Hinsdale,hinsdale,NY,New York,new-york
5233,14744,42.4223,-78.2107,NULL,Houghton,houghton,NY,New York,new-york
5234,14745,42.4697,-78.153,NULL,Hume,hume,NY,New York,new-york
5235,14747,42.154,-79.0913,NULL,Kennedy,kennedy,NY,New York,new-york
5236,14748,42.1371,-78.6373,NULL,Kill Buck,kill-buck,NY,New York,new-york
5237,14750,42.0798,-79.3293,NULL,Lakewood,lakewood,NY,New York,new-york
5238,14751,42.3385,-78.9871,NULL,Leon,leon,NY,New York,new-york
5239,14752,42.3517,-79.3198,NULL,Lily Dale,lily-dale,NY,New York,new-york
5240,14753,42.0505,-78.6455,NULL,Limestone,limestone,NY,New York,new-york
5241,14754,42.0257,-78.2059,NULL,Little Genesee,little-genesee,NY,New York,new-york
5242,14755,42.2365,-78.813,NULL,Little Valley,little-valley,NY,New York,new-york
5243,14756,42.1979,-79.4211,NULL,Maple Springs,maple-springs,NY,New York,new-york
5244,14757,42.2367,-79.5042,NULL,Mayville,mayville,NY,New York,new-york
5245,14758,42.0183,-79.4501,NULL,Niobe,niobe,NY,New York,new-york
5246,14760,42.0734,-78.4139,NULL,Olean,olean,NY,New York,new-york
5247,14766,42.3515,-78.8311,NULL,Otto,otto,NY,New York,new-york
5248,14767,42.0517,-79.5113,NULL,Panama,panama,NY,New York,new-york
5249,14769,42.3681,-79.4765,NULL,Portland,portland,NY,New York,new-york
